Date,High,Low,Open,Close,Volume,Adj Close,Total Traded,MA100,returns,Cumulative Returns
2017-10-06,994.260009765625,978.510009765625,980.0,993.6400146484375,1553000,993.6400146484375,1521940000.0,,0.008577038120658242,1.0448370290730178
2017-10-09,1000.4600219726562,991.5,995.0,992.3099975585938,1295500,992.3099975585938,1289022500.0,,-0.0013385301218110657,1.0434384832372199
2017-10-10,997.469970703125,981.1099853515625,995.2999877929688,987.7999877929688,1163400,987.7999877929688,1157932005.7983398,,-0.004544960523144126,1.0386960965225773
2017-10-11,1007.5700073242188,987.9400024414062,989.0399780273438,1005.6500244140625,1815000,1005.6500244140625,1795107560.119629,,0.018070496903908495,1.0574658511188904
2017-10-12,1011.5399780273438,1001.0999755859375,1003.8400268554688,1005.6500244140625,1530700,1005.6500244140625,1536577929.107666,,0.0,1.0574658511188904
2017-10-13,1014.760009765625,1007.0599975585938,1009.1099853515625,1007.8699951171875,1327600,1007.8699951171875,1339694416.5527344,,0.0022074982839268564,1.0598002051705466
2017-10-16,1012.0,1001.52001953125,1009.6300048828125,1009.3499755859375,1071000,1009.3499755859375,1081313735.2294922,,0.00146842397920377,1.061356441204984
2017-10-17,1014.5599975585938,1006.0499877929688,1007.4400024414062,1011.0,1013000,1011.0,1020536722.4731445,,0.0016347396383544766,1.0630914826498448
2017-10-18,1016.3099975585938,1005.3200073242188,1011.0499877929688,1012.739990234375,1279800,1012.739990234375,1293941774.3774414,,0.0017210585898863595,1.0649211253778943
2017-10-19,1007.3200073242188,997.2999877929688,1004.75,1001.8400268554688,1714200,1001.8400268554688,1722342450.0,,-0.010762844840741081,1.0534595445378245
2017-10-20,1008.6500244140625,1002.27001953125,1007.0499877929688,1005.0700073242188,1606000,1005.0700073242188,1617322280.3955078,,0.0032240481336007765,1.0568559488162157
2017-10-23,1005.7899780273438,983.0999755859375,1005.1799926757812,985.5399780273438,1639300,985.5399780273438,1647791561.9934082,,-0.019431511391797995,1.0363196404073038
2017-10-24,989.260009765625,977.0800170898438,986.5,988.489990234375,1445100,988.489990234375,1425591150.0,,0.002993295323175049,1.0394216511402494
2017-10-25,994.4299926757812,977.719970703125,986.27001953125,991.4600219726562,1528700,991.4600219726562,1507710978.8574219,,0.003004614884948964,1.0425447129050036
2017-10-26,1006.510009765625,990.469970703125,998.469970703125,991.4199829101562,2369800,991.4199829101562,2366174136.5722656,,-4.038394046423921e-05,1.0425026108413864
2017-10-27,1063.6199951171875,1026.8499755859375,1030.989990234375,1033.6700439453125,5184100,1033.6700439453125,5344755208.374023,,0.04261570450813168,1.0869295940539587
2017-10-30,1039.8299560546875,1022.3300170898438,1029.1600341796875,1033.1300048828125,2340200,1033.1300048828125,2408440311.9873047,,-0.0005224482083652227,1.0863617296349262
2017-10-31,1041.0,1026.300048828125,1033.0,1033.0400390625,1516300,1033.0400390625,1566337900.0,,-8.708083192565663e-05,1.0862671283517373
2017-11-01,1047.8599853515625,1034.0,1036.3199462890625,1042.5999755859375,2163100,1042.5999755859375,2241663675.817871,,0.00925417811696172,1.0963196378401048
2017-11-02,1045.52001953125,1028.6600341796875,1039.989990234375,1042.969970703125,1334700,1042.969970703125,1388074639.9658203,,0.000354877350711158,1.096708696848714
2017-11-03,1050.6600341796875,1037.6500244140625,1042.75,1049.989990234375,1388500,1049.989990234375,1447858375.0,,0.006730797365639862,1.1040904208563378
2017-11-06,1052.5899658203125,1042.0,1049.0999755859375,1042.6800537109375,914700,1042.6800537109375,959611747.668457,,-0.006961910676696825,1.0964038419673394
2017-11-07,1053.4100341796875,1043.0,1049.6500244140625,1052.3900146484375,1305200,1052.3900146484375,1370003211.8652344,,0.009312502817083512,1.1066141058343215
2017-11-08,1062.68994140625,1047.050048828125,1050.050048828125,1058.2900390625,1213800,1058.2900390625,1274550749.2675781,,0.005606309763432682,1.112818127300213
2017-11-09,1050.8800048828125,1035.8499755859375,1048.0,1047.719970703125,1794600,1047.719970703125,1880740800.0,,-0.00998787475004359,1.1017034392251603
2017-11-10,1046.6300048828125,1041.219970703125,1043.8699951171875,1044.1500244140625,972100,1044.1500244140625,1014746022.253418,,-0.0034073477540632613,1.0979495524858727
2017-11-13,1048.739990234375,1039.260009765625,1040.800048828125,1041.199951171875,940700,1041.199951171875,979080605.9326172,,-0.0028253346484792274,1.094847477572952
2017-11-14,1042.300048828125,1029.3299560546875,1037.719970703125,1041.6400146484375,1050600,1041.6400146484375,1090228601.2207031,,0.00042265030464827547,1.0953102151928915
2017-11-15,1039.6300048828125,1030.760009765625,1035.0,1036.4100341796875,905300,1036.4100341796875,936985500.0,,-0.005020909714682165,1.089810761492839
2017-11-16,1051.760009765625,1038.0,1038.75,1048.469970703125,1188400,1048.469970703125,1234450500.0,,0.011636259902658042,1.1024920827582834
2017-11-17,1051.0,1033.72998046875,1049.800048828125,1035.8900146484375,1335600,1035.8900146484375,1402112945.2148438,,-0.011998394237510812,1.089263948105615
2017-11-20,1038.699951171875,1032.6800537109375,1036.0,1034.6600341796875,876300,1034.6600341796875,907846800.0,,-0.0011873658895799055,1.0879705932488852
2017-11-21,1050.3900146484375,1039.1400146484375,1040.0400390625,1050.300048828125,1110300,1050.300048828125,1154756455.3710938,,0.015116090437220286,1.1044164551294715
2017-11-22,1055.4300537109375,1047.25,1051.1600341796875,1051.9200439453125,726900,1051.9200439453125,764088228.8452148,,0.001542411731766613,1.1061199200266194
2017-11-24,1060.0699462890625,1051.9200439453125,1054.3900146484375,1056.52001953125,824600,1056.52001953125,869450006.0791016,,0.004372932726602441,1.1109569080244508
2017-11-27,1073.0400390625,1054.77001953125,1058.5699462890625,1072.010009765625,1771500,1072.010009765625,1875256659.8510742,,0.014661331492088037,1.1272450155264224
2017-11-28,1080.0,1054.5400390625,1073.989990234375,1063.2900390625,1821200,1063.2900390625,1955950570.2148438,978.6603015136719,-0.008134225075968726,1.1180757508543666
2017-11-29,1058.77001953125,1029.6500244140625,1056.1800537109375,1037.3800048828125,2793300,1037.3800048828125,2950227744.0307617,979.8026019287109,-0.024367795453564378,1.090830709655957
2017-11-30,1044.1400146484375,1030.0699462890625,1039.93994140625,1036.1700439453125,2254600,1036.1700439453125,2344648591.8945312,980.696801147461,-0.001166362308705482,1.089558405831036
2017-12-01,1037.239990234375,1016.9000244140625,1030.4100341796875,1025.0699462890625,1888100,1025.0699462890625,1945517185.534668,981.3923016357422,-0.010712621660036947,1.077886378852855
2017-12-04,1031.3399658203125,1009.219970703125,1027.800048828125,1011.8699951171875,1938900,1011.8699951171875,1992801514.6728516,981.9623022460937,-0.0128771224048283,1.0640063040138696
2017-12-05,1036.6800537109375,1002.3200073242188,1010.989990234375,1019.5999755859375,1949900,1019.5999755859375,1971329381.9580078,982.3322021484375,0.007639301991413161,1.072134569490999
2017-12-06,1039.5799560546875,1015.3099975585938,1016.52001953125,1032.719970703125,1435500,1032.719970703125,1459214488.0371094,982.7342022705078,0.012867786809868997,1.0859305685626999
2017-12-07,1048.9200439453125,1035.3599853515625,1036.0699462890625,1044.5699462890625,1543300,1044.5699462890625,1598966748.1079102,983.3613018798828,0.011474529322667681,1.0983911107140538
2017-12-08,1056.4200439453125,1045.8599853515625,1051.81005859375,1049.3800048828125,1558500,1049.3800048828125,1639245976.3183594,983.9793023681641,0.0046048219277590174,1.1034490061859255
2017-12-11,1056.0,1044.1199951171875,1051.1099853515625,1051.969970703125,1162700,1051.969970703125,1222125579.9682617,984.5204022216797,0.0024680914523445008,1.106172419246191
2017-12-12,1062.5,1044.8699951171875,1050.0,1048.77001953125,1694100,1048.77001953125,1778805000.0,985.1304022216797,-0.003041865510415853,1.1028075915155129
2017-12-13,1055.47998046875,1046.5799560546875,1052.0799560546875,1051.3900146484375,1384000,1051.3900146484375,1456078659.1796875,985.7102020263671,0.002498159814254164,1.1055625811234913
2017-12-14,1067.0799560546875,1053.5999755859375,1055.489990234375,1057.469970703125,1548100,1057.469970703125,1634004053.881836,986.5581018066406,0.00578277895926238,1.11195580515576
2017-12-15,1075.25,1060.0899658203125,1063.780029296875,1072.0,3188000,1072.0,3391330733.3984375,987.4681018066407,0.013740370600986207,1.1272344900105182
2017-12-18,1086.489990234375,1070.3699951171875,1076.449951171875,1085.0899658203125,1514600,1085.0899658203125,1630391096.0449219,988.5408013916016,0.012210789011485534,1.1409989125345061
2017-12-19,1084.969970703125,1072.27001953125,1083.02001953125,1079.780029296875,1317500,1079.780029296875,1426878875.7324219,989.8911016845703,-0.0048935449508311635,1.1354153830671692
2017-12-20,1081.22998046875,1068.5999755859375,1080.9200439453125,1073.56005859375,1436400,1073.56005859375,1552633551.1230469,991.1003021240234,-0.005760405392175372,1.12887493017219
2017-12-21,1077.52001953125,1069.0,1075.3900146484375,1070.8499755859375,1282000,1070.8499755859375,1378649998.7792969,992.3761022949219,-0.0025243888184164343,1.1260252109210729
2017-12-22,1071.719970703125,1067.6400146484375,1070.0,1068.8599853515625,889400,1068.8599853515625,951658000.0,993.59240234375,-0.001858327758084033,1.123932687015316
2017-12-26,1068.8599853515625,1058.6400146484375,1068.6400146484375,1065.8499755859375,918800,1065.8499755859375,981866445.4589844,994.787802734375,-0.0028160936014786087,1.1207675873669194
2017-12-27,1068.27001953125,1058.3800048828125,1066.5999755859375,1060.199951171875,1116200,1060.199951171875,1190538892.7490234,996.0143023681641,-0.005300956554374792,1.114826447078736
2017-12-28,1064.8399658203125,1053.3800048828125,1062.25,1055.949951171875,994200,1055.949951171875,1056088950.0,997.1616021728515,-0.004008677792620485,1.1103574670577054
2017-12-29,1058.050048828125,1052.699951171875,1055.489990234375,1053.4000244140625,1180300,1053.4000244140625,1245794835.4736328,998.2736022949218,-0.002414817818763737,1.107676156061057
2018-01-02,1075.97998046875,1053.02001953125,1053.02001953125,1073.2099609375,1588300,1073.2099609375,1672511697.0214844,999.419302368164,0.0188057110920008,1.1285067938354394
2018-01-03,1096.0999755859375,1073.4300537109375,1073.9300537109375,1091.52001953125,1565900,1091.52001953125,1681667071.105957,1000.8086029052735,0.01706102185051961,1.1477602729035257
2018-01-04,1104.0799560546875,1094.260009765625,1097.0899658203125,1095.760009765625,1302600,1095.760009765625,1429069389.477539,1002.54240234375,0.003884482335189565,1.1522187274086517
2018-01-05,1113.5799560546875,1101.800048828125,1103.449951171875,1110.2900390625,1512500,1110.2900390625,1668968051.147461,1004.1862017822266,0.013260229582555016,1.1674974122634099
2018-01-08,1119.1600341796875,1110.0,1111.0,1114.2099609375,1232200,1114.2099609375,1368974200.0,1005.8859014892578,0.0035305386314281595,1.1716193069794982
2018-01-09,1118.43994140625,1108.199951171875,1118.43994140625,1112.7900390625,1340400,1112.7900390625,1499156897.4609375,1007.6578009033203,-0.0012743754990354184,1.1701262240404866
2018-01-10,1112.780029296875,1103.97998046875,1107.0,1110.1400146484375,1036700,1110.1400146484375,1147626900.0,1009.29830078125,-0.002381423557938245,1.1673396578847952
2018-01-11,1114.8499755859375,1106.47998046875,1112.31005859375,1112.050048828125,1121200,1112.050048828125,1247122037.6953125,1011.1516015625,0.0017205344861768168,1.1693481060232678
2018-01-12,1131.300048828125,1108.010009765625,1110.0999755859375,1130.6500244140625,1929300,1130.6500244140625,2141715882.8979492,1012.9949011230469,0.016725843954179975,1.188906439972729
2018-01-16,1148.8800048828125,1126.6600341796875,1140.31005859375,1130.699951171875,1823100,1130.699951171875,2078899267.8222656,1015.1284014892578,4.41575701892738e-05,1.1889589391923006
2018-01-17,1139.3199462890625,1123.489990234375,1136.3599853515625,1139.0999755859375,1391500,1139.0999755859375,1581244919.6166992,1017.1220013427734,0.007429048179719677,1.1977917724352685
2018-01-18,1140.5899658203125,1124.4599609375,1139.3499755859375,1135.969970703125,1374900,1135.969970703125,1566492281.4331055,1019.0784008789062,-0.0027477876831684123,1.1945004949559703
2018-01-19,1143.780029296875,1132.5,1138.030029296875,1143.5,1527600,1143.5,1738454672.7539062,1021.0666009521484,0.006628722141496457,1.2024185068349134
2018-01-22,1166.8800048828125,1141.8199462890625,1143.8199462890625,1164.1600341796875,1477500,1164.1600341796875,1689993970.6420898,1023.1860003662109,0.0180673670132816,1.2241430433014617
2018-01-23,1178.510009765625,1167.25,1170.6199951171875,1176.1700439453125,1956900,1176.1700439453125,2290786268.444824,1025.6927001953125,0.010316459432562208,1.2367718653473345
2018-01-24,1187.050048828125,1167.4000244140625,1184.97998046875,1171.2900390625,1856400,1171.2900390625,2199796835.7421875,1028.1858001708983,-0.00414906408128124,1.2316404196240827
2018-01-25,1185.0,1171.8399658203125,1180.7099609375,1182.1400146484375,1499200,1182.1400146484375,1770120373.4375,1030.5298999023437,0.009263269748816194,1.2430494370646057
2018-01-26,1187.56005859375,1168.030029296875,1187.530029296875,1187.56005859375,2108500,1187.56005859375,2503907066.772461,1032.8305004882814,0.00458494245871921,1.24874874720689
2018-01-29,1198.0,1184.06005859375,1188.0,1186.47998046875,1574700,1186.47998046875,1870743600.0,1035.2419006347657,-0.0009094934754533268,1.247613018368825
2018-01-30,1187.9300537109375,1174.510009765625,1177.719970703125,1177.3699951171875,1866900,1177.3699951171875,2198685413.305664,1037.580400390625,-0.0076781618750645375,1.2380336436563513
2018-01-31,1186.3199462890625,1172.0999755859375,1183.81005859375,1182.219970703125,1801100,1182.219970703125,2132160296.5332031,1039.9760009765625,0.004119330037330116,1.24313351283189
2018-02-01,1187.449951171875,1169.3599853515625,1175.989990234375,1181.5899658203125,3675700,1181.5899658203125,4322586407.104492,1042.2389007568358,-0.0005328998819380537,1.2424710471296687
2018-02-02,1131.300048828125,1111.1700439453125,1127.4200439453125,1119.199951171875,5892100,1119.199951171875,6642871640.930176,1044.0411010742187,-0.052801747182343095,1.1768664050177469
2018-02-05,1114.989990234375,1056.739990234375,1100.6099853515625,1062.3900146484375,4177500,1062.3900146484375,4597798213.806152,1045.5780010986327,-0.050759416549253644,1.1171293529426285
2018-02-06,1087.3800048828125,1030.010009765625,1033.97998046875,1084.4300537109375,3831500,1084.4300537109375,3961694295.1660156,1046.4628009033204,0.02074571368198841,1.1403049986445213
2018-02-07,1086.530029296875,1054.6199951171875,1084.969970703125,1055.4100341796875,2597100,1055.4100341796875,2817775510.913086,1047.8525006103516,-0.026760619029270738,1.1097897309986222
2018-02-08,1063.9300537109375,1004.7000122070312,1059.8699951171875,1007.7100219726562,3339600,1007.7100219726562,3539541835.6933594,1049.0503002929688,-0.04519571603666428,1.0596319894560025
2018-02-09,1051.719970703125,997.0,1025.8800048828125,1046.27001953125,4918000,1046.27001953125,5045277864.013672,1049.9590002441407,0.038264973770043564,1.1001787797384355
2018-02-12,1065.5699462890625,1045.489990234375,1056.6700439453125,1054.56005859375,2812000,1054.56005859375,2971356163.5742188,1051.1916009521485,0.007923422164207716,1.108895960666406
2018-02-13,1061.219970703125,1046.9200439453125,1050.0,1054.1400146484375,1579300,1054.1400146484375,1658265000.0,1052.314301147461,-0.00039831201825779594,1.108454274078275
2018-02-14,1075.469970703125,1049.800048828125,1054.3199462890625,1072.699951171875,2065200,1072.699951171875,2177381553.076172,1053.3762005615235,0.01760670903819861,1.127970505964119
2018-02-15,1094.0999755859375,1067.22998046875,1083.449951171875,1091.3599853515625,1869800,1091.3599853515625,2025834718.7011719,1054.7829998779298,0.017395390164138824,1.147591993009006
2018-02-16,1108.31005859375,1091.550048828125,1093.3800048828125,1095.5,1997400,1095.5,2183917221.7529297,1056.3222998046874,0.0037934455211896534,1.151945320715039
2018-02-20,1116.2900390625,1090.0,1092.760009765625,1103.5899658203125,1687700,1103.5899658203125,1844251068.4814453,1057.8829998779297,0.007384724619180716,1.1604521196848734
2018-02-21,1136.199951171875,1107.510009765625,1109.0999755859375,1113.75,2074300,1113.75,2300606079.35791,1059.5465997314452,0.009206348820085086,1.1711356466876994
2018-02-22,1125.4599609375,1105.1500244140625,1119.1700439453125,1109.9000244140625,1400500,1109.9000244140625,1567397646.5454102,1061.1758001708984,-0.003456768202862004,1.167087302222991
2018-02-23,1129.0,1108.43994140625,1118.6600341796875,1128.0899658203125,1264600,1128.0899658203125,1414657479.2236328,1062.7024005126952,0.016388810709192292,1.1862144751002255
2018-02-26,1144.199951171875,1129.3399658203125,1131.8599853515625,1143.699951171875,1545600,1143.699951171875,1749402793.359375,1064.2645001220703,0.013837535856647154,1.2026287604330987
2018-02-27,1144.25,1116.7900390625,1143.699951171875,1117.510009765625,2148200,1117.510009765625,2456896235.107422,1066.0258996582031,-0.02289931146662627,1.1750893898692185
2018-02-28,1127.6500244140625,1103.0,1122.0,1103.9200439453125,2464600,1103.9200439453125,2765281200.0,1067.5282995605469,-0.012160934310702753,1.1607992049898153
2018-03-01,1111.27001953125,1067.2900390625,1109.5400390625,1071.4100341796875,2766900,1071.4100341796875,3069986334.0820312,1068.8958001708984,-0.029449605470915352,1.126614126371913
2018-03-02,1086.8900146484375,1050.1099853515625,1057.97998046875,1084.1400146484375,2508100,1084.1400146484375,2653519589.013672,1069.675599975586,0.011881520671492174,1.140000015403196
2018-03-05,1101.1800537109375,1072.27001953125,1078.1300048828125,1094.760009765625,1432400,1094.760009765625,1544313418.9941406,1070.506900024414,0.009795778196261207,1.15116720269782
2018-03-06,1105.6300048828125,1094.5,1102.0999755859375,1100.9000244140625,1169100,1100.9000244140625,1288465081.4575195,1071.5748999023438,0.005608548534534075,1.1576235798255146
2018-03-07,1116.199951171875,1089.9100341796875,1092.8199462890625,1115.0400390625,1537400,1115.0400390625,1680101385.4248047,1072.6126995849609,0.012844049718286898,1.1724921546398548
2018-03-08,1131.43994140625,1117.199951171875,1117.199951171875,1129.3800048828125,1693100,1129.3800048828125,1891531237.3291016,1073.746298828125,0.012860494079090845,1.187570983052381
2018-03-09,1161.0,1134.2900390625,1139.5,1160.8399658203125,2133100,1160.8399658203125,2430667450.0,1075.0501989746094,0.02785595707510713,1.220651909379931
2018-03-12,1178.1600341796875,1159.199951171875,1165.050048828125,1165.9300537109375,2215300,1165.9300537109375,2580935373.1689453,1076.6043994140625,0.004384831708501791,1.2260042625772234
2018-03-13,1178.0,1134.5699462890625,1171.8299560546875,1139.9100341796875,2157000,1139.9100341796875,2527637215.209961,1078.2482989501952,-0.022316964425467156,1.1986435690638164
