Date,High,Low,Open,Close,Volume,Adj Close,Total Traded,returns,Cumulative Returns
2017-08-30,74.20999908447266,72.83000183105469,73.01000213623047,74.01000213623047,16897800.0,69.69109344482422,1233708414.0975952,0.013141670696337648,1.057587862045988
2017-08-31,74.95999908447266,73.80000305175781,74.02999877929688,74.7699966430664,27652800.0,70.40673828125,2047136750.2441406,0.010268808065118096,1.068448028813337
2017-09-01,74.73999786376953,73.63999938964844,74.70999908447266,73.94000244140625,21736200.0,69.62517547607422,1623911482.0999146,-0.01110063178981191,1.0565875806589298
2017-09-05,73.88999938964844,72.9800033569336,73.33999633789062,73.61000061035156,21556000.0,69.31443786621094,1580916961.0595703,-0.004463102788185513,1.0518719216817287
2017-09-06,74.04000091552734,73.3499984741211,73.73999786376953,73.4000015258789,16535800.0,69.11669158935547,1219349856.6757202,-0.0028528607897215785,1.0488710775205539
2017-09-07,74.5999984741211,73.5999984741211,73.68000030517578,74.33999633789062,17471200.0,70.00182342529297,1287278021.331787,0.012806468562269746,1.062303412000695
2017-09-08,74.44000244140625,73.83999633789062,74.33000183105469,73.9800033569336,14703800.0,69.662841796875,1092933480.923462,-0.004842520832538,1.0571591855976052
2017-09-11,74.94000244140625,74.30999755859375,74.30999755859375,74.76000213623047,17910400.0,70.3973388671875,1330921780.2734375,0.010543373126567612,1.0683052093455392
2017-09-12,75.23999786376953,74.37000274658203,74.76000213623047,74.68000030517578,14394900.0,70.32197570800781,1076162754.750824,-0.0010701154195916773,1.0671619994681885
2017-09-13,75.2300033569336,74.55000305175781,74.93000030517578,75.20999908447266,13380800.0,70.8210678100586,1002623348.0834961,0.007096930598969875,1.074735574116272
2017-09-14,75.48999786376953,74.5199966430664,75.0,74.7699966430664,15733900.0,70.40673828125,1180042500.0,-0.005850318398648802,1.0684480288133373
2017-09-15,75.38999938964844,74.06999969482422,74.83000183105469,75.30999755859375,38578400.0,70.91522216796875,2886821742.63916,0.007222160489122054,1.0761645319517135
2017-09-18,75.97000122070312,75.04000091552734,75.2300033569336,75.16000366210938,23307000.0,70.77397918701172,1753385688.2400513,-0.0019916863809174012,1.074021149709799
2017-09-19,75.70999908447266,75.01000213623047,75.20999908447266,75.44000244140625,16093300.0,71.03765106201172,1210377078.2661438,0.0037253694206249577,1.0780222752580322
2017-09-20,75.55000305175781,74.30999755859375,75.3499984741211,74.94000244140625,21587900.0,70.56681823730469,1626648232.0594788,-0.006627783454651204,1.0708773770583315
2017-09-21,75.23999786376953,74.11000061035156,75.11000061035156,74.20999908447266,19186100.0,69.8794174194336,1441067982.710266,-0.009741170711922043,1.060445777716871
2017-09-22,74.51000213623047,73.8499984741211,73.98999786376953,74.41000366210938,14111400.0,70.06774139404297,1044102455.8547974,0.0026951162930086703,1.063303802410248
2017-09-25,74.25,72.91999816894531,74.08999633789062,73.26000213623047,24149200.0,68.98487091064453,1789214139.5629883,-0.01545493171994694,1.0468705147464377
2017-09-26,73.80999755859375,72.98999786376953,73.66999816894531,73.26000213623047,18019600.0,68.98487091064453,1327503899.005127,0.0,1.0468705147464377
2017-09-27,74.16999816894531,73.16999816894531,73.55000305175781,73.8499984741211,19565100.0,69.5404281616211,1439013164.7079468,0.00805345783082978,1.0553014422912872
2017-09-28,73.97000122070312,73.30999755859375,73.54000091552734,73.87000274658203,10883800.0,69.55926513671875,800394661.9644165,0.00027087708699080615,1.0555872992718722
2017-09-29,74.54000091552734,73.87999725341797,73.94000244140625,74.48999786376953,17079100.0,70.1430892944336,1262828695.6970215,0.008393056641874619,1.0644469032651045
2017-10-02,75.01000213623047,74.30000305175781,74.70999908447266,74.61000061035156,15304800.0,70.2560806274414,1143421593.988037,0.0016109914085580268,1.0661617180811307
2017-10-03,74.87999725341797,74.19000244140625,74.66999816894531,74.26000213623047,12190400.0,69.92650604248047,910257145.6787109,-0.004691039689825871,1.0611603111458392
2017-10-04,74.72000122070312,73.70999908447266,74.08999633789062,74.69000244140625,13317700.0,70.3314208984375,986708344.229126,0.005790469873498516,1.0673049279584814
2017-10-05,76.12000274658203,74.95999908447266,75.22000122070312,75.97000122070312,21195300.0,71.53669738769531,1594310491.873169,0.017137484769812694,1.085595849906116
2017-10-06,76.02999877929688,75.54000091552734,75.66999816894531,76.0,13959800.0,71.56494903564453,1056338040.4388428,0.0003948766462398279,1.0860245263544988
2017-10-09,76.55000305175781,75.86000061035156,75.97000122070312,76.29000091552734,11386500.0,71.8380355834961,865032418.8995361,0.00381580152009664,1.0901685803930246
2017-10-10,76.62999725341797,76.13999938964844,76.33000183105469,76.29000091552734,13944500.0,71.8380355834961,1064383710.5331421,0.0,1.0901685803930246
2017-10-11,76.45999908447266,75.94999694824219,76.36000061035156,76.41999816894531,15388900.0,71.96044158935547,1175096413.3926392,0.001703988096184661,1.092026214676849
2017-10-12,77.29000091552734,76.37000274658203,76.48999786376953,77.12000274658203,16876500.0,72.6196060180664,1290883448.9479065,0.009159965904332878,1.1020291375699265
2017-10-13,77.87000274658203,77.29000091552734,77.58999633789062,77.48999786376953,15335700.0,72.9679946899414,1189896906.8389893,0.004797654356980763,1.1073162924633086
2017-10-16,77.80999755859375,77.3499984741211,77.41999816894531,77.6500015258789,12380100.0,73.11868286132812,958467319.3313599,0.002064829868632545,1.1096027122180103
2017-10-17,77.62000274658203,77.25,77.47000122070312,77.58999633789062,16824000.0,73.06216430664062,1303355300.5371094,-0.0007727648011479626,1.10874525029875
2017-10-18,77.8499984741211,77.37000274658203,77.66999816894531,77.61000061035156,13300700.0,73.08102416992188,1033065344.6456909,0.0002578202526757334,1.109031107279335
2017-10-19,77.93000030517578,77.3499984741211,77.56999969482422,77.91000366210938,15092800.0,73.36351013183594,1170748491.394043,0.0038655205437247986,1.1133180898081532
2017-10-20,78.97000122070312,78.22000122070312,78.31999969482422,78.80999755859375,22866400.0,74.21098327636719,1790896441.0217285,0.01155171164395763,1.1261788193496187
2017-10-23,79.33999633789062,78.76000213623047,78.98999786376953,78.83000183105469,20627200.0,74.22979736328125,1629342483.9355469,0.00025382912169313876,1.1264646763302038
2017-10-24,79.19999694824219,78.45999908447266,78.9000015258789,78.86000061035156,17517200.0,74.25804901123047,1382107106.729126,0.00038055028035088867,1.1268933527785865
2017-10-25,79.0999984741211,78.01000213623047,78.58000183105469,78.62999725341797,20410800.0,74.0414810180664,1603880701.373291,-0.002916603539861007,1.1236066516368266
2017-10-26,79.41999816894531,78.75,79.19999694824219,78.76000213623047,32120700.0,74.16390228271484,2543959341.975403,0.0016533751412137754,1.1254643949431453
2017-10-27,86.19999694824219,83.61000061035156,84.37000274658203,83.80999755859375,71066700.0,78.91920471191406,5995897674.190521,0.0641187821913507,1.197627801346625
2017-10-30,84.33000183105469,83.11000061035156,83.69999694824219,83.88999938964844,31756700.0,78.9945297241211,2658035693.0862427,0.0009545619065165489,1.1987710112239758
2017-10-31,84.36000061035156,83.11000061035156,84.36000061035156,83.18000030517578,27086600.0,78.32598114013672,2285025592.5323486,-0.008463453208229055,1.1886252688631003
2017-11-01,83.76000213623047,82.87999725341797,83.68000030517578,83.18000030517578,22307400.0,78.32598114013672,1866683238.8076782,0.0,1.1886252688631003
2017-11-02,84.45999908447266,83.12000274658203,83.3499984741211,84.05000305175781,23992900.0,79.14519500732422,1999808178.38974,0.010459277992187044,1.2010574309786775
2017-11-03,84.54000091552734,83.4000015258789,84.08000183105469,84.13999938964844,17633500.0,79.22994995117188,1482624712.2879028,0.0010707475862339333,1.202343460323826
2017-11-06,84.69999694824219,84.08000183105469,84.19999694824219,84.47000122070312,19860900.0,79.54068756103516,1672287719.3893433,0.003922056494515269,1.2070591193010272
2017-11-07,84.9000015258789,83.93000030517578,84.7699966430664,84.2699966430664,17939700.0,79.35235595703125,1520748308.7776184,-0.002367758668715414,1.2042010946076502
2017-11-08,84.61000061035156,83.83000183105469,84.13999938964844,84.55999755859375,18034200.0,79.62542724609375,1517397576.9927979,0.00344133056935636,1.208345148646176
2017-11-09,84.2699966430664,82.9000015258789,84.11000061035156,84.08999633789062,21178400.0,79.18286895751953,1781315236.9262695,-0.0055581981347321285,1.2016289268948583
2017-11-10,84.0999984741211,83.2300033569336,83.79000091552734,83.87000274658203,19397800.0,78.97569274902344,1625341679.7592163,-0.002616168401585073,1.1984852632658853
2017-11-13,83.94000244140625,83.45999908447266,83.66000366210938,83.93000030517578,14196900.0,79.03221893310547,1187712705.9906006,0.0007153637370804766,1.199342616162651
2017-11-14,84.0999984741211,82.9800033569336,83.5,84.05000305175781,18801300.0,79.14519500732422,1569908550.0,0.0014297956171296367,1.2010574309786772
2017-11-15,83.69000244140625,82.69000244140625,83.47000122070312,82.9800033569336,19383100.0,78.53005981445312,1617907380.6610107,-0.012730513455963988,1.1857673531922177
2017-11-16,83.41999816894531,82.94000244140625,83.0999984741211,83.19999694824219,20962800.0,78.7382583618164,1742008648.0133057,0.002651163923943267,1.1889110168211907
2017-11-17,83.12000274658203,82.23999786376953,83.12000274658203,82.4000015258789,22079000.0,77.98114776611328,1835206540.6417847,-0.009615329948400753,1.1774792451151663
2017-11-20,82.58999633789062,82.25,82.4000015258789,82.52999877929688,16315000.0,78.10418701171875,1344356024.8947144,0.0015776365413917581,1.1793368793989905
2017-11-21,83.83999633789062,82.73999786376953,82.73999786376953,83.72000122070312,21237500.0,79.23037719726562,1757190704.6318054,0.014419028947141754,1.1963417720014764
2017-11-22,83.9000015258789,83.04000091552734,83.83000183105469,83.11000061035156,20553100.0,78.65308380126953,1722966410.63385,-0.007286199252953596,1.187624987476042
2017-11-24,83.43000030517578,82.77999877929688,83.01000213623047,83.26000213623047,7425600.0,78.79502868652344,616399071.862793,0.0018048553095573183,1.1897684787404512
2017-11-27,83.9800033569336,83.30000305175781,83.30999755859375,83.87000274658203,18265200.0,79.37232208251953,1521673767.4072266,0.007326454416293204,1.1984852632658856
2017-11-28,85.05999755859375,84.0199966430664,84.06999969482422,84.87999725341797,21926000.0,80.32815551757812,1843318813.3087158,0.012042380753076731,1.2129178791330848
2017-11-29,84.91999816894531,83.18000030517578,84.70999908447266,83.33999633789062,27381100.0,78.87074279785156,2319452955.9318542,-0.01814327244768299,1.1909115795953074
2017-11-30,84.5199966430664,83.33999633789062,83.51000213623047,84.16999816894531,33054600.0,79.65625762939453,2760389716.6122437,0.009959225672263816,1.2027721367722093
2017-12-01,84.80999755859375,83.22000122070312,83.5999984741211,84.26000213623047,29532100.0,79.74140930175781,2468883514.9375916,0.0010693117410374153,1.2040582751398525
2017-12-04,84.43000030517578,80.69999694824219,84.41999816894531,81.08000183105469,39094900.0,76.73194122314453,3300391386.4151,-0.03774033022256984,1.1586167182288567
2017-12-05,82.68000030517578,80.9800033569336,81.33999633789062,81.58999633789062,26152300.0,77.21460723876953,2127227986.227417,0.006290015975808805,1.1659044358963553
2017-12-06,83.13999938964844,81.43000030517578,81.55000305175781,82.77999877929688,26162100.0,78.3407974243164,2133519334.840393,0.014585151303084576,1.182909328498841
2017-12-07,82.80000305175781,82.0,82.54000091552734,82.48999786376953,23184500.0,78.06632995605469,1913648651.2260437,-0.0035032727688306675,1.1787652744603152
2017-12-08,84.58000183105469,83.33000183105469,83.62999725341797,84.16000366210938,24489100.0,79.64676666259766,2048023365.738678,0.020244948982758082,1.2026293173044111
2017-12-11,85.37000274658203,84.12000274658203,84.29000091552734,85.2300033569336,22857900.0,80.65939331054688,1926692411.9270325,0.012713874147630921,1.2179193950908707
2017-12-12,86.05000305175781,85.08000183105469,85.30999755859375,85.58000183105469,23924100.0,80.9906234741211,2040964912.5915527,0.004106517192723036,1.2229208020261622
2017-12-13,86.0,85.16999816894531,85.73999786376953,85.3499984741211,22062700.0,80.77296447753906,1891655850.868988,-0.0026875829868250323,1.2196341008844023
2017-12-14,85.87000274658203,84.52999877929688,85.43000030517578,84.69000244140625,19306000.0,80.14835357666016,1649311585.8917236,-0.00773281833057049,1.2102028919524945
2017-12-15,87.08999633789062,84.87999725341797,85.26000213623047,86.8499984741211,53936700.0,82.1925048828125,4598643157.221222,0.025504734566624387,1.241068795483504
2017-12-18,87.5,86.2300033569336,87.12000274658203,86.37999725341797,22283800.0,81.74772644042969,1941364717.2042847,-0.005411643396207699,1.2343525737321863
2017-12-19,86.3499984741211,85.2699966430664,86.3499984741211,85.83000183105469,23524800.0,81.22722625732422,2031366444.104004,-0.006367161841296709,1.2264932511260123
2017-12-20,86.30000305175781,84.70999908447266,86.19999694824219,85.5199966430664,23674900.0,80.93384552001953,2040776307.749939,-0.0036118511170311063,1.2220633401069017
2017-12-21,86.0999984741211,85.4000015258789,86.05000305175781,85.5,17990700.0,80.91490173339844,1548099789.9032593,-0.0002338241797397167,1.2217775921488112
2017-12-22,85.62999725341797,84.91999816894531,85.4000015258789,85.51000213623047,14145800.0,80.92436981201172,1208051341.5847778,0.00011698404947924068,1.2219205206391037
2017-12-26,85.52999877929688,85.02999877929688,85.30999755859375,85.4000015258789,9891200.0,80.82028198242188,843818247.8515625,-0.001286406357192127,1.22034863431337
2017-12-27,85.9800033569336,85.22000122070312,85.6500015258789,85.70999908447266,14678000.0,81.11366271972656,1257170722.3968506,0.0036299479280432756,1.2247784363099863
2017-12-28,85.93000030517578,85.55000305175781,85.9000015258789,85.72000122070312,10594300.0,81.12310791015625,910050386.1656189,0.00011669742547315565,1.2249213648002788
2017-12-29,86.05000305175781,85.5,85.62999725341797,85.54000091552734,18717400.0,80.95277404785156,1602770910.5911255,-0.002099863539576141,1.222349197087487
2018-01-02,86.30999755859375,85.5,86.12999725341797,85.94999694824219,22483800.0,81.34078979492188,1936529632.246399,0.004793032830566979,1.2282079569195443
2018-01-03,86.51000213623047,85.97000122070312,86.05999755859375,86.3499984741211,26061400.0,81.71932983398438,2242844020.373535,0.004653886446555511,1.2339238972838038
2018-01-04,87.66000366210938,86.56999969482422,86.58999633789062,87.11000061035156,21912000.0,82.4385757446289,1897359999.7558594,0.008801414587844336,1.2447841730736473
2018-01-05,88.41000366210938,87.43000030517578,87.66000366210938,88.19000244140625,23407100.0,83.46066284179688,2051866471.7193604,0.012398138256083824,1.2602171793503993
2018-01-08,88.58000183105469,87.5999984741211,88.19999694824219,88.27999877929688,22113000.0,83.54584503173828,1950366532.5164795,0.0010204823154462694,1.261503208695548
2018-01-09,88.7300033569336,87.86000061035156,88.6500015258789,88.22000122070312,19484300.0,83.48905944824219,1727283224.7306824,-0.0006796279952806517,1.260645855798782
2018-01-10,88.19000244140625,87.41000366210938,87.86000061035156,87.81999969482422,18652200.0,83.1104965209961,1638782303.3843994,-0.004534136480889517,1.2549299154345226
2018-01-11,88.12999725341797,87.23999786376953,88.12999725341797,88.08000183105469,17808900.0,83.35657501220703,1569498308.0863953,0.0029606255651786206,1.2586452930246654
2018-01-12,89.77999877929688,88.44999694824219,88.66999816894531,89.5999984741211,24271500.0,84.7950439453125,2152153860.557556,0.017257000584331328,1.280365735581858
2018-01-16,90.79000091552734,88.01000213623047,90.0999984741211,88.3499984741211,36599700.0,83.61207580566406,3297632914.15329,-0.013950893094725192,1.2625034900826064
2018-01-17,90.27999877929688,88.75,89.08000183105469,90.13999938964844,25621200.0,85.30609130859375,2282336542.9138184,0.020260338952373225,1.2880822387202342
2018-01-18,90.66999816894531,89.66000366210938,89.80000305175781,90.0999984741211,24159700.0,85.26823425292969,2169541133.729553,-0.0004437643199267649,1.2875106337815587
2018-01-19,90.61000061035156,89.66000366210938,90.13999938964844,90.0,36875000.0,85.1736068725586,3323912477.493286,-0.0011098609968325235,1.2860816759461176
2018-01-22,91.62000274658203,89.73999786376953,90.0,91.61000061035156,23601600.0,86.697265625,2124144000.0,0.017888895670572946,1.3090882568709532
2018-01-23,92.30000305175781,91.54000091552734,91.9000015258789,91.9000015258789,23412800.0,86.97169494628906,2151636355.7250977,0.0031656032485014585,1.313232310909479
2018-01-24,93.43000030517578,91.58000183105469,92.55000305175781,91.81999969482422,33277500.0,86.89600372314453,3079832726.5548706,-0.0008705313354337996,1.312089101032128
2018-01-25,93.23999786376953,91.93000030517578,92.47000122070312,92.33000183105469,26383200.0,87.37863159179688,2439654536.2060547,0.005554368742382243,1.3193769277221212
2018-01-26,94.05999755859375,92.58000183105469,93.12000274658203,94.05999755859375,29172200.0,89.01586151123047,2716515344.1238403,0.01873709187945871,1.3440982144404885
2018-01-29,95.44999694824219,93.72000122070312,95.13999938964844,93.91999816894531,31569900.0,88.88337707519531,3003560266.731262,-0.001488405201809928,1.3420976516663718
2018-01-30,93.66000366210938,92.0999984741211,93.30000305175781,92.73999786376953,38635100.0,87.76665496826172,3604654947.9049683,-0.012563887650989591,1.3252356875541786
2018-01-31,95.4000015258789,93.51000213623047,93.75,95.01000213623047,48756300.0,89.91493225097656,4570903125.0,0.02447707919721398,1.3576735864334166
2018-02-01,96.06999969482422,93.58000183105469,94.79000091552734,94.26000213623047,47227900.0,89.20516204833984,4476732684.238434,-0.007893905727152872,1.3469562391338656
2018-02-02,93.97000122070312,91.5,93.63999938964844,91.77999877929688,47867800.0,86.85813903808594,4482340762.783813,-0.026310240830987208,1.3115174960934528
2018-02-05,93.23999786376953,88.0,90.55999755859375,88.0,51031500.0,83.2808609008789,4621412515.411377,-0.041185430699194336,1.257502083147315
2018-02-06,91.4800033569336,85.25,86.88999938964844,91.33000183105469,67998600.0,86.43225860595703,5908398312.496948,0.03784092989834864,1.30508713132272
2018-02-07,91.7699966430664,89.19999694824219,90.48999786376953,89.61000061035156,41107600.0,84.80449676513672,3719826636.1846924,-0.018832817105214117,1.2805086640721506
2018-02-08,89.87999725341797,84.76000213623047,89.70999908447266,85.01000213623047,55628700.0,80.4511947631836,4990450626.070404,-0.05133353914506844,1.2147756224394035
2018-02-09,88.93000030517578,83.83000183105469,86.30000305175781,88.18000030517578,63499100.0,83.45121002197266,5479972523.7838745,0.0372897081435819,1.2600742508601068
2018-02-12,89.77999877929688,87.93000030517578,88.73999786376953,89.12999725341797,35720300.0,84.3502426147461,3169819345.693207,0.010773383363057443,1.2736495138305401
2018-02-13,90.0,87.80000305175781,88.93000030517578,89.83000183105469,26407700.0,85.01272583007812,2348436769.0589905,0.007853748448420017,1.2836524367236177
2018-02-14,90.98999786376953,88.41000366210938,88.51000213623047,90.80999755859375,34960900.0,86.34385681152344,3094389333.68454,0.010909447930126603,1.2976563761424342
2018-02-15,92.72000122070312,90.62000274658203,91.20999908447266,92.66000366210938,27823900.0,88.10289764404297,2537817893.5264587,0.020372273463854507,1.3240925866993223
2018-02-16,93.5,91.80000305175781,92.44999694824219,92.0,30596900.0,87.47531127929688,2828683311.6256714,-0.0071228538314774825,1.3146612687449202
2018-02-20,93.05999755859375,91.01000213623047,91.4800033569336,92.72000122070312,30911700.0,88.15992736816406,2827802419.768524,0.007826100225033938,1.3249499395960882
2018-02-21,93.36000061035156,91.48999786376953,92.9800033569336,91.48999786376953,26922500.0,86.99041748046875,2503254140.3770447,-0.013265782363459988,1.307373442054927
2018-02-22,92.7300033569336,91.36000061035156,92.05000305175781,91.7300033569336,24392800.0,87.21861267089844,2245357314.440918,0.0026232976146904896,1.3108030716869794
2018-02-23,94.06999969482422,92.36000061035156,93.5999984741211,94.05999755859375,26329200.0,89.43400573730469,2464413079.824829,0.025400568149919645,1.3440982144404885
2018-02-26,95.44999694824219,94.25,94.4000015258789,95.41999816894531,30199800.0,90.72714233398438,2850861166.081238,0.014458862913582005,1.3635323462654738
2018-02-27,95.83999633789062,94.19999694824219,95.73999786376953,94.19999694824219,25869100.0,89.56714630126953,2476707578.7376404,-0.012785592581369132,1.3460987772146051
2018-02-28,95.70999908447266,93.62999725341797,94.83999633789062,93.7699966430664,31167300.0,89.15827941894531,2955906617.8619385,-0.004564759226181714,1.339954160401963
2018-03-01,94.56999969482422,91.83999633789062,93.98999786376953,92.8499984741211,37135600.0,88.28352355957031,3490374964.6698,-0.009811221092896782,1.3268075738799123
2018-03-02,93.1500015258789,90.86000061035156,91.58000183105469,93.05000305175781,32830400.0,88.47370910644531,3006608092.114258,0.0021540611838832824,1.3296655985732895
2018-03-05,94.2699966430664,92.26000213623047,92.33999633789062,93.63999938964844,23901600.0,89.03466796875,2207073656.4697266,0.006340637491031975,1.3380965261181388
2018-03-06,94.48999786376953,92.94000244140625,94.33999633789062,93.31999969482422,22175800.0,88.73041534423828,2092064890.789795,-0.003417339779047346,1.3335237956312302
2018-03-07,93.94000244140625,92.43000030517578,93.16000366210938,93.86000061035156,26716100.0,89.24386596679688,2488871973.8372803,0.005786550763965392,1.3412402987696062
2018-03-08,95.0999984741211,93.7699966430664,94.2699966430664,94.43000030517578,25887800.0,89.78582000732422,2440442819.0963745,0.0060728712030431176,1.349385478356365
2018-03-09,96.54000091552734,95.0,95.29000091552734,96.54000091552734,36937300.0,91.79204559326172,3519755350.817108,0.02234460027038576,1.3795369574809013
2018-03-12,97.20999908447266,96.04000091552734,96.5,96.7699966430664,26073700.0,92.0107421875,2516112050.0,0.002382387874020342,1.3828235496001668
2018-03-13,97.23999786376953,93.97000122070312,97.0,94.41000366210938,35387800.0,89.76679992675781,3432616600.0,-0.024387651780766295,1.3490997303982748
2018-03-14,95.41000366210938,93.5,95.12000274658203,93.8499984741211,32132000.0,89.23433685302734,3056395928.253174,-0.005931629766613766,1.3410973702793139
2018-03-15,94.58000183105469,92.83000183105469,93.52999877929688,94.18000030517578,27611000.0,89.54812622070312,2582456796.295166,0.003516268901652575,1.3458130292565151
2018-03-16,95.37999725341797,93.91999816894531,94.68000030517578,94.5999984741211,49081300.0,89.94746398925781,4647017498.978424,0.004459526094546362,1.351814717578865
2018-03-19,93.9000015258789,92.11000061035156,93.73999786376953,92.88999938964844,33344100.0,88.32157135009766,3125675862.7693176,-0.018076100550259988,1.3273791788185882
2018-03-20,93.7699966430664,93.0,93.05000305175781,93.12999725341797,23075200.0,88.54975891113281,2147147430.4199219,0.002583678171455217,1.330808699428146
